RA,DEC,Vmag
109.15179,1.8787682,7.34
109.15347,-23.315594,4.83
109.15505,-64.12549,7.49
109.156815,-11.487304,8.19
109.15982,-23.31094,6.02
109.16262,54.88147,9.11
109.16583,8.844515,8.34
109.17388,76.81678,9.61
109.17673,-13.454658,7.73
109.18047,3.188634,8.02
109.185585,16.14712,6.75
109.19609,-13.681113,7.2
109.19791,0.9795487,8.58
109.19991,24.539955,10.51
109.2001,-53.98035,8.81
109.20215,24.536308,7.32
109.20318,37.248142,8.59
109.205864,-36.592632,5.03
109.2076,-67.95715,3.97
109.2077,9.362385,8.44
109.20942,-25.159021,7.03
109.2212,-9.731088,7.76
109.22264,-3.7108338,7.66
109.22326,-65.38619,9.69
109.223816,-34.39793,9.84
109.22446,12.109039,9.37
109.2265,57.651226,8.31
109.226616,-58.010887,8.43
109.22694,-7.04294,8.71
109.22945,-56.42765,8.46
109.2332,4.609855,8.84
109.236465,-50.302273,8.97
109.23784,-30.907515,7.99
109.2384,-30.897013,6.3
109.23954,-71.749725,7.08
109.2406,-7.5275173,7.66
109.24672,-29.729868,7.67
109.24638,-59.12271,10.65
109.25072,9.463112,7.24
109.25087,74.14469,9.3
109.25269,-33.046185,7.81
109.25427,-19.879173,8.74
109.25513,-6.2381153,8.1
109.261116,34.03545,8.85
109.264175,26.689486,6.38
109.266464,-6.851665,8.57
109.26791,-21.189173,7.01
109.269844,34.105927,8.74
109.27269,59.916508,7.84
109.27416,-14.847103,7.41
109.27606,-4.3810625,7.98
109.27837,-12.8462105,7.95
109.27907,-12.033921,6.72
109.27999,-28.600388,7.12
109.28063,-13.989811,7.74
109.28565,-37.09747,2.71
109.28972,33.092052,6.93
109.29055,16.291714,7.93
109.29279,-24.352087,7.85
109.297676,13.8657,7.8
109.30142,11.126462,7.55
109.30399,75.19534,8.44
109.30444,-4.800678,8.26
109.305374,31.96156,7.82
109.31503,26.363703,7.28
109.318726,68.462906,10.2
109.32157,18.361555,8.97
109.322464,37.72527,9.37
109.32387,48.46404,7.69
109.32414,6.6809754,6.64
109.32511,-40.656555,7.57
109.32803,20.744587,7.75
109.32987,1.7277957,11.67
109.33302,35.997208,7.81
109.33395,58.049366,7.54
109.336,-18.263632,8.52
109.338394,0.6485617,7.78
109.34331,-29.13111,7.11
109.3572,-39.024765,7.38
109.36086,-38.913307,6.77
109.361465,-20.463596,8.86
109.362144,-18.720495,8.91
109.36255,46.323902,7.7
109.36637,-57.893944,7.81
109.367386,-75.68067,9.08
109.36864,-21.066692,9.86
109.37318,-46.979244,6.7
109.37392,33.20045,8.93
109.37725,31.698053,6.75
109.38099,-2.8872244,9.21
109.38168,-5.822637,7.23
109.38193,-6.679997,6.29
109.383385,-22.829954,9.17
109.38731,-18.794645,7.87
109.390495,52.131073,5.93
109.39614,-15.643167,10.8
109.39694,-3.7479956,7.38
109.4011,58.405697,11.91
109.40192,-71.334335,9.01
109.40574,0.1812263,7.85
109.4105,9.292085,6.72
,,11.09
109.41288,-61.422565,8.89
109.41308,-59.26212,7.55
109.419106,40.945114,7.45
109.42043,-26.674799,8.76
109.42098,-23.183067,8.14
109.42769,38.876266,6.48
109.42818,-54.49883,9.27
109.42941,-40.253307,8.92
109.4358,7.7960715,8.05
109.43869,51.65135,8.04
109.44095,-1.5499086,8.48
109.445244,24.52792,9.14
109.445755,-25.98567,7.83
109.446304,-36.143116,9.06
109.45005,-26.797556,6.45
109.45101,-44.003128,9.48
109.451385,-28.286251,8.34
109.45588,-23.191034,8.69
109.46809,-33.44447,8.9
109.4697,19.547142,8.43
109.47177,-31.69437,8.64
109.47719,26.333147,7.61
109.47765,44.58188,9.1
109.48849,68.74225,8.86
109.489,28.488533,8.4
109.490135,-13.887516,7.53
109.502716,38.364193,8.24
109.50566,45.128582,7.61
109.50826,-2.5486128,8.96
109.509224,40.883392,5.87
109.511086,-30.937801,7.97
109.512726,-3.1146672,7.9
109.516495,24.077467,8.37
109.516846,34.953636,9.65
109.517044,30.955872,6.19
109.51771,-43.986786,5.86
109.518486,-30.453255,8.28
109.52282,34.951687,8.1
109.52325,16.540382,3.58
109.53328,45.643143,10.3
109.534256,-10.659221,8.28
109.534096,39.27481,10.3
109.53795,41.53551,9.73
109.54016,-15.6283245,8.92
109.54129,-30.084585,9.74
109.5466,-49.07322,8.37
109.55116,-22.339334,6.7
109.55134,-51.05047,7.52
109.553894,-40.08374,7.93
109.553986,-33.46481,8.83
109.56082,15.443082,9.12
109.57664,-36.733963,4.65
109.57678,35.197697,9.95
109.578026,39.61444,11.2
109.57921,-15.583171,11.09
109.580376,50.504387,8.02
109.587135,70.91939,8.67
109.58787,17.00392,8.56
109.5914,-24.853294,8.91
109.594604,53.31864,9.03
109.60935,30.824387,8.16
109.61291,-23.55745,7.84
109.61305,-57.35188,7.9
109.61745,-17.189928,9.07
109.6191,-41.958572,8.15
109.620285,27.252851,8.02
109.62138,-13.217085,11.45
109.62145,-49.357338,9.57
109.62861,25.299488,9.81
109.62871,4.0505095,8.27
109.629166,41.871677,8.41
109.63005,-7.83651,8.87
109.63324,49.464756,5.0
109.63376,-32.346836,6.99
109.63528,-43.924603,9.38
109.63523,-36.768887,8.1
109.63532,43.041218,9.17
109.636856,17.894918,9.68
109.638245,-36.893463,9.03
109.63919,-30.798786,7.01
109.63963,-39.210285,5.24
109.63988,17.877079,9.1
109.64518,-42.464382,8.85
109.65041,0.27865252,7.3
109.65065,-38.50515,9.09
109.65097,58.918728,7.6
109.6511,-23.108603,9.52
109.651794,48.23683,9.89
109.65281,3.946396,8.49
109.653366,-27.741098,8.59
109.65432,47.13644,7.66
109.65471,-69.327255,8.09
109.65567,16.586248,8.45
109.658844,11.070257,7.99
109.6591,-36.742737,5.11
109.66047,-29.295834,8.74
109.661835,-63.3867,7.37
109.66572,48.123245,8.33
109.66743,38.26126,10.46
109.66805,14.3634205,7.77
109.66824,-24.5587,4.88
109.67252,-20.130943,8.64
109.677025,-24.954376,4.37
109.67709,63.524094,9.57
109.677376,27.991758,9.7
109.68606,-16.277523,8.96
109.69057,-55.280567,7.78
109.69262,8.486839,7.09
109.69323,-60.60259,8.95
109.696915,-26.95186,8.82
109.69882,-72.18688,8.84
109.704506,2.8578568,9.94
109.70466,-56.644363,9.07
109.711685,2.858342,8.41
109.7126,-55.050037,9.12
109.71364,-26.585854,5.29
109.71435,29.100883,8.88
109.71452,24.11839,8.98
109.71606,-46.480175,8.04
109.71886,38.67359,6.96
109.72298,-32.008465,9.35
109.72688,52.703243,9.75
109.72729,-7.989549,8.37
109.728714,25.941362,7.98
109.73131,0.07931733,6.66
109.73457,-45.297264,7.17
109.74213,18.56913,8.72
109.74497,-52.539757,7.84
109.752686,35.157875,7.11
109.756905,-65.225624,9.34
109.757996,-19.280304,6.06
109.76061,29.183666,7.47
109.76544,-17.213263,6.79
109.76948,-76.41689,8.24
109.77401,10.314964,7.37
109.77724,-35.184223,7.81
109.78465,-75.23643,8.33
109.78476,66.73963,7.69
109.785736,-38.037994,7.02
109.787254,-18.089888,9.05
109.78956,61.915527,8.55
109.79129,-25.565887,7.47
109.79147,-50.544487,9.02
109.7924,-1.6557661,7.95
109.79698,-29.01314,7.41
109.800735,59.12569,7.62
109.80123,6.3511696,8.68
109.801704,20.959972,8.56
109.80296,-36.166954,8.16
109.80319,-24.955708,6.82
109.80496,-44.435467,9.19
109.80702,-33.727165,6.31
109.81102,-67.18756,7.91
109.816635,-49.978004,7.26
109.82317,64.11576,7.39
109.82551,-58.052208,6.73
109.82672,-17.524866,6.7
109.8296,-0.33393082,7.74
109.8307,-73.91941,8.66
109.833824,-22.049772,7.02
109.83659,51.493534,7.82
109.83676,-24.687529,9.8
109.84095,-55.97083,7.42
109.84216,-8.783114,7.15
109.84321,2.7406938,5.9
109.843636,36.675552,7.48
109.84693,-12.506558,8.77
109.84702,-11.196576,9.31
109.8475,-10.516721,8.52
109.84946,22.024544,7.76
109.85477,8.2832775,9.0
109.86304,-37.506634,7.82
109.86329,10.443701,7.86
109.86581,-41.22541,11.07
109.86571,27.968393,9.85
109.867424,-16.395245,5.7
109.86775,-44.586468,10.11
109.86838,-32.80532,9.46
109.87118,49.654285,8.52
109.8724,51.967453,8.11
109.874435,-70.208435,7.87
109.87543,-22.004805,8.75
109.87822,26.822916,6.96
109.88036,32.830093,10.06
109.88096,49.819275,9.03
109.88462,-61.144974,6.75
109.88747,-57.4489,7.65
109.88793,-0.908355,8.46
109.89488,10.399251,7.36
109.9048,13.94382,8.17
109.90522,-63.646885,10.5
109.90624,-24.024366,8.97
109.911575,50.41095,11.22
109.91255,72.39431,8.31
109.937614,77.7734,8.57
109.94016,-15.260558,8.37
109.94198,-43.82714,8.72
109.948524,7.1429477,5.91
109.95141,20.46507,7.81
109.95266,-9.191108,8.61
109.95549,-74.139786,8.59
109.95961,-49.186607,9.29
109.96367,54.92169,8.1
109.96552,-52.564983,7.41
109.96692,54.92672,8.83
109.970116,59.252872,6.75
109.9709,-27.954569,8.59
109.97384,9.228551,9.24
109.97844,46.972244,8.27
109.97885,21.1281,8.54
109.97929,-30.62455,8.36
109.98151,-59.29493,9.12
109.98198,-45.351692,8.87
109.98249,33.61438,7.26
109.98278,59.696564,8.29
109.98377,40.71779,8.87
109.98786,-35.072998,8.99
109.98782,-4.583359,7.84
109.98978,56.27072,9.02
109.99588,-51.46242,11.19
109.99743,-40.49489,9.88
109.99821,2.46043,7.35
110.001335,62.601967,9.46
110.003105,-7.6990542,8.96
110.0034,54.03641,9.11
110.010704,19.520807,7.21
110.01091,3.7768178,7.93
110.01128,-24.41598,7.9
110.01268,-33.594788,7.95
110.013565,7.375405,9.18
110.015465,71.34638,9.98
110.01935,-4.9914455,7.1
110.02002,-20.704094,6.99
110.02593,22.410463,8.85
110.02744,-54.210777,7.93
110.028275,-3.9145253,6.7
110.0285,15.142928,6.45
110.02984,-20.332865,10.47
110.03074,21.98232,3.5
110.03988,16.140331,6.88
110.04032,-13.997732,8.26
110.04275,-22.891087,9.3
110.0457,-43.491467,8.21
110.05396,-19.819067,9.78
110.05469,-6.1380277,7.42
110.057205,73.55542,9.48
110.05726,39.917908,7.82
110.06988,-70.17009,8.89
110.07746,-17.865015,8.5
110.07845,-8.549793,7.15
110.07949,-29.338646,8.65
110.085915,32.121822,10.62
110.089264,-52.311523,5.5
110.095116,-22.08459,7.18
110.0952,28.122206,7.16
110.095634,-56.294647,6.57
110.10311,-31.65468,8.61
110.119026,-47.280735,9.36
110.123695,-11.24285,8.94
,,11.4
110.12643,-6.60352,7.88
110.12664,20.1152,8.16
110.12747,68.53995,8.2
110.12917,19.396994,8.88
110.129456,0.4036184,6.88
110.12999,17.864641,7.75
110.13557,-26.700235,6.74
110.135895,-36.91725,9.51
110.136086,68.53943,10.58
110.14572,-57.48929,9.08
110.146286,30.248737,9.6
110.14815,-46.708363,11.51
110.148224,-1.5960166,8.01
110.14978,-52.197495,9.13
110.15441,-14.870986,8.58
110.15782,14.899431,8.51
110.1617,-52.085926,5.38
110.16256,-52.198704,6.9
110.163086,-58.673264,7.81
110.1673,16.389246,8.56
110.17408,-34.785984,11.09
110.178986,-19.227953,8.32
110.1791,-8.421026,7.97
110.182,3.5816624,6.88
110.19245,23.6307,8.31
110.19281,-24.572035,9.96
110.192955,-0.84675467,7.48
110.19848,65.42987,8.95
110.20189,-5.259945,8.73
110.20554,9.653765,7.5
110.207825,-6.1354923,7.24
110.20811,-51.404633,6.79
110.20844,-29.863264,7.88
110.20981,-32.47668,7.34
110.21431,-9.820717,8.31
110.21583,-48.5141,8.06
110.21969,-21.57507,8.29
110.22121,-22.850428,6.59
110.22553,-20.64908,7.17
110.22881,-26.963839,6.0
110.22883,-56.780174,8.09
110.23036,52.26794,7.93
110.24014,6.237592,7.17
110.24286,-14.360489,5.59
110.24315,22.585478,8.8
110.245865,24.999468,8.4
110.24752,-50.797955,8.94
110.25257,10.195618,7.75
110.25674,13.079194,8.09
110.257034,-50.85424,7.31
110.25838,-9.132034,8.02
110.26291,42.655914,6.33
110.26377,-26.115501,8.7
110.26378,25.668823,8.76
110.26805,-25.891644,5.87
110.27111,-41.19728,7.98
110.278046,67.661835,8.38
110.28144,-2.3969355,8.93
110.28211,-28.6274,8.92
110.288,-3.3625998,8.28
110.29449,62.095695,9.22
110.30113,-15.358384,9.78
110.3029,-2.6880531,8.5
110.30873,-12.933052,8.7
110.309715,46.928387,8.8
110.31137,31.614164,9.16
110.31282,-35.496124,7.99
110.314964,26.494406,8.29
110.31571,39.09185,8.48
110.31593,-32.026676,9.32
110.32002,-8.8779,6.56
110.32291,45.2282,5.74
110.33062,-18.619787,8.51
110.33612,-41.99031,7.86
110.33743,13.164717,7.49
110.3411,34.02668,8.09
110.34233,-48.52706,6.83
110.34365,-3.2885923,7.2
110.34413,-60.25317,9.19
110.34451,-12.637238,9.95
110.345924,-48.532906,7.95
110.34645,-45.503475,8.41
110.35139,71.14843,9.82
110.363075,81.27384,10.29
110.363525,-35.29524,9.43
110.36448,11.011839,7.78
110.36627,16.722057,8.57
110.36838,27.068811,8.65
110.36866,-28.191196,7.0
110.37122,-79.96025,9.11
110.37873,37.66278,6.88
110.3832,-7.203958,9.54
110.386734,26.159231,7.53
110.38691,-16.687222,9.74
110.38696,25.231794,8.89
110.38971,30.88318,11.52
110.39141,-30.03738,9.07
110.394295,-5.8971863,6.6
110.39895,-49.405064,8.19
110.4005,-79.16443,7.57
110.41109,76.96714,10.69
110.4125,21.307758,9.13
110.41486,3.3675916,8.67
110.415146,-11.833723,9.04
110.42121,-61.951412,6.92
110.42275,-23.801405,10.73
110.427635,-26.967733,8.92
110.43208,-35.437016,8.11
110.433136,53.30515,9.67
110.433815,69.67075,8.52
110.444466,51.048203,8.82
110.4476,-48.328945,8.43
110.44849,60.927963,8.44
110.44868,46.22532,8.03
110.44908,49.781754,8.84
110.45205,34.902023,8.58
110.45847,36.072628,8.74
110.45868,-47.98172,10.75
110.461105,75.08952,6.96
110.46372,-34.571926,8.41
110.46432,-55.77109,7.94
110.46857,19.189835,9.07
110.4694,-63.89946,9.25
110.477066,1.5466516,8.7
110.480034,-53.903156,8.85
110.482956,60.325764,7.57
110.48646,-38.936756,7.73
110.48692,20.443659,5.09
110.489235,-32.19111,8.85
110.49347,-23.538027,8.65
110.49956,39.96,7.99
110.50071,21.13843,9.53
110.50174,41.31102,7.56
110.50756,-5.570678,7.42
110.50853,68.27434,10.11
110.50856,-8.979378,6.42
110.50992,-14.318191,9.58
110.5109,36.760586,5.12
110.51132,-47.030434,8.36
110.511604,-37.93255,9.31
110.514496,0.1771207,5.99
110.51778,29.83768,8.16
110.519745,-45.893677,8.85
110.53242,39.144234,8.12
110.534424,-32.58733,7.13
110.54114,-54.427834,8.78
110.540405,-1.862725,8.73
110.54139,-24.04094,8.88
110.54264,30.279783,8.41
110.54282,16.744768,8.14
110.54422,-24.198648,8.83
110.54428,43.434513,9.05
110.549095,2.1429596,8.22
110.55588,38.995945,6.4
110.55637,-19.0166,4.94
110.5567,50.14773,7.72
110.557785,-51.487232,9.46
110.55851,51.278656,9.11
110.56266,13.986704,8.23
110.56294,50.148823,7.49
110.56585,29.5477,8.9
110.56822,-35.91624,6.68
110.571205,-38.881023,8.55
110.5716,59.901997,6.36
110.57206,4.67202,8.26
110.57746,-2.9791753,6.23
110.5777,-58.735344,9.12
110.578575,-39.253323,8.83
110.58182,-16.311298,6.98
110.58562,-17.812346,7.89
110.58723,45.67004,8.87
110.589035,70.03299,9.05
110.58891,-55.177296,9.46
110.59038,-11.996022,8.77
110.596214,-20.506664,6.96
110.59828,-24.903896,7.02
110.60475,33.224438,8.07
110.60579,-5.9828286,5.83
110.61131,8.902008,9.37
110.618,0.7008311,6.43
110.618835,-23.0256,9.46
110.619194,-67.29734,8.88
110.62852,-0.25934854,6.78
110.62941,35.89942,11.57
110.63105,8.820281,10.39
110.63571,-39.117348,8.87
110.63791,11.837661,9.12
110.641075,29.824352,7.69
110.647865,13.938831,8.0
110.648544,-32.046013,6.82
110.649055,-27.137651,8.11
110.649284,62.86598,7.3
110.65126,-37.04896,8.75
110.655685,1.2408712,9.24
110.65839,52.838333,7.74
110.66178,-44.61781,7.72
110.66966,-55.569042,8.79
110.68048,-26.011345,7.15
110.68438,42.664783,7.71
110.68549,77.896255,7.76
110.68736,14.287727,8.3
110.68823,-25.17161,8.73
110.68919,24.066713,9.93
110.70064,-9.631959,7.37
110.70151,7.494392,8.15
110.70211,9.845755,7.97
110.70331,-52.519253,7.56
110.70341,-16.726246,7.34
110.7052,47.71832,8.76
110.70541,-66.53886,8.01
110.7068,75.98903,9.2
110.71183,55.28432,6.86
110.71688,55.28139,5.8
110.716965,11.90489,8.93
110.71961,-67.36553,8.1
110.724075,6.373157,8.09
110.72445,55.340897,7.57
110.72984,-64.632515,9.07
110.7373,-55.577168,6.89
110.74164,-29.750776,7.63
110.74236,-3.8922708,7.4
110.74305,-25.767548,8.08
110.74993,-74.11495,9.56
110.75291,-31.92378,5.4
110.75578,15.358946,6.66
110.76042,44.995365,9.06
110.761604,-25.521387,9.26
110.76418,45.00024,11.27
110.76528,20.555445,7.74
110.76568,-25.531437,9.19
110.76703,60.929836,10.42
110.769196,18.27341,6.78
110.77335,17.409647,7.19
110.77455,-65.47008,7.95
110.77547,-62.271637,7.09
110.77588,21.97059,8.71
110.77807,7.5269513,9.24
110.77846,-70.63661,6.75
110.779144,-4.213557,9.01
110.78537,40.69985,7.6
110.78895,13.101341,11.2
110.788864,83.48707,8.56
110.7912,5.3793206,7.97
110.79703,-39.090843,7.86
110.798996,-49.01487,8.85
110.80196,-22.314688,8.93
110.80904,15.832003,9.46
110.809746,-36.079437,9.4
110.81127,24.36217,9.6
110.81207,46.08741,10.56
110.813995,-32.046707,8.26
110.814445,-10.068375,7.62
110.81749,52.27917,8.04
110.82546,33.17586,8.19
110.82653,33.697323,7.91
110.82702,-10.26611,8.91
110.829216,73.0284,8.55
110.83044,-30.078037,9.04
110.831665,-36.34015,6.74
110.83876,-4.432434,8.69
110.84253,-48.19848,8.73
110.842804,-53.50815,7.04
110.84477,35.169262,8.04
110.845245,0.5510281,8.03
110.84938,28.710106,8.52
110.850494,-13.350202,8.23
110.85194,-6.6361732,8.88
110.85211,-20.230328,7.35
110.85261,67.228004,8.06
110.86027,-64.692024,8.14
110.86724,22.945349,6.17
110.86754,-2.5877662,9.12
110.86815,56.985405,8.76
110.86853,-9.809571,8.37
110.86874,-68.02169,8.02
110.8688,25.050531,5.04
110.870804,-27.834293,5.37
110.87252,66.77896,10.96
110.87189,-20.023397,9.91
110.871864,-13.298762,9.29
110.871925,41.364105,7.85
110.87875,-47.954887,8.6
110.88131,-62.268276,10.79
110.8829,-32.20207,5.41
110.88413,-34.51798,7.48
110.89302,66.17469,10.81
110.89305,-18.925709,8.69
110.89439,-31.299938,7.99
110.89765,-41.687016,8.47
110.89671,-88.85193,8.52
110.90532,-15.213416,8.97
110.905495,-58.097164,8.5
110.907265,-14.100172,7.64
110.91072,-22.96966,8.7
110.91832,-30.449194,7.03
110.92092,57.577206,7.99
110.92335,54.091675,8.4
110.92539,-53.66935,7.22
110.928764,-28.411213,7.75
110.94219,0.011097364,8.83
110.94611,12.964718,8.19
110.948586,10.706041,9.46
110.94948,16.675108,7.07
110.950096,80.62628,7.2
110.951675,10.701367,8.39
110.95268,-33.485455,8.46
110.9566,38.03116,9.07
110.96302,-39.53781,7.1
110.96545,35.49399,8.57
110.96579,-5.271369,8.1
110.96649,-70.77259,8.43
110.970436,68.631485,9.32
110.974236,-17.413435,6.84
110.97452,-20.709332,8.23
110.97681,-30.21701,6.61
110.97697,-23.933443,8.85
110.98197,21.704975,8.69
110.98269,-60.837986,8.04
110.9837,33.667656,7.88
110.9856,27.794523,7.71
110.990715,61.453167,7.68
110.993065,-35.837822,6.32
111.000084,10.906259,7.34
111.00133,-3.9778025,9.84
111.00535,-3.9788747,7.1
111.005806,1.9870343,7.85
111.0083,-44.13499,8.34
111.0088,-12.76339,8.91
111.01094,67.35312,10.31
111.01603,-31.89223,7.81
111.0192,-40.046062,9.76
111.021515,31.951303,9.62
111.02376,-29.303104,2.45
111.029564,-31.891556,9.35
111.03331,-28.827883,6.79
111.035286,40.67239,5.23
111.03623,39.131836,8.32
111.03726,21.457752,7.28
111.03911,-58.491947,6.58
111.044655,-25.358934,9.1
111.051384,-22.362514,7.27
111.05402,64.1478,7.68
111.05787,20.802134,9.52
111.05833,8.897716,9.92
111.059425,-8.887616,9.57
111.065155,58.284416,10.45
111.068756,-65.81287,10.56
111.07162,36.310913,7.14
111.07181,-22.912758,6.2
111.07265,-25.551287,8.36
111.07267,-18.34816,6.95
111.07559,-42.706245,9.59
111.07576,3.1779583,7.24
111.08533,69.94692,8.75
111.08642,-26.507715,10.01
111.09242,43.22394,8.48
111.10188,18.910265,8.04
111.10238,10.245668,6.9
111.10275,22.927605,8.15
111.10498,30.682726,9.56
111.10516,34.2362,7.99
111.1152,15.517196,6.47
111.116875,33.039165,8.54
111.1185,6.150257,7.94
111.12041,-12.201456,7.74
111.12955,-80.18537,10.12
111.12713,-72.30996,8.91
111.13039,-43.464417,7.98
111.133194,-20.952765,9.76
111.13939,27.637857,5.77
111.13947,70.68645,8.09
111.14272,-17.892212,10.34
111.14572,-18.080095,9.14
111.149765,49.89706,9.46
111.1547,-71.47066,6.49
111.15635,-38.27331,7.42
111.1593,30.856522,8.88
111.160706,46.9654,9.16
111.16667,1.9241936,9.19
111.16745,-16.201473,5.18
111.16845,-36.557186,8.6
111.17008,65.838554,7.56
111.17525,58.976463,8.75
111.179344,-20.711765,9.34
111.18176,45.107323,9.65
111.182724,-31.808905,5.35
111.187294,30.183636,9.77
111.193016,-1.2446872,8.7
111.196526,-48.87912,8.89
111.19731,-37.291195,6.14
111.19913,32.5891,8.43
111.199745,-52.27978,9.8
111.20126,-51.327446,10.18
,,11.51
111.20083,-40.353214,9.41
111.202446,26.627499,9.16
111.20271,41.969822,7.8
111.206955,-44.576004,9.13
111.20701,20.000843,7.59
111.207535,-45.157593,9.26
111.20832,14.645172,9.8
111.20958,-14.122933,8.91
111.210144,-36.88081,9.37
111.21201,-19.01228,6.24
111.2121,-8.436837,9.0
111.21435,52.39987,8.33
111.21756,44.85191,7.84
111.21833,-63.011776,11.25
111.224396,1.6253905,8.18
111.23082,-30.839853,8.5
111.23527,-7.6038365,8.43
111.23787,51.88726,5.8
111.237946,54.67876,8.72
111.23816,-38.351967,9.48
111.239494,4.105959,8.88
111.24242,11.669523,5.37
111.24604,-24.426336,8.03
111.246994,46.099613,9.16
111.24997,-38.349697,9.65
111.25193,-33.081272,8.93
111.252144,3.0457125,8.81
111.269394,-43.387165,7.76
111.27301,10.141436,8.84
111.278305,-14.883223,6.76
111.27948,-26.932783,9.62
111.283195,-21.173853,6.8
111.284645,-13.751978,5.79
111.288025,-70.403824,7.75
111.290764,19.005486,7.47
111.293304,58.320263,9.1
111.29391,67.14719,7.63
111.296715,-49.91289,8.24
111.304436,-3.1342583,8.66
111.308044,8.743016,8.87
111.3107,10.904614,8.66
,,8.59
111.317795,-77.44803,9.59
111.31823,-28.186913,7.93
111.32239,38.413635,9.95
111.322464,-25.825806,9.48
111.32433,49.656906,7.84
111.325035,-27.63118,9.37
111.32514,56.569157,7.69
111.329315,-41.15758,7.58
111.3294,-16.459028,9.32
111.33323,-21.982592,6.04
111.33788,42.96763,9.42
111.34151,81.257454,6.3
111.34272,-84.340034,8.77
111.34583,-43.12889,8.76
111.35503,85.738785,8.03
111.35498,0.47358808,9.59
111.355286,-25.217766,5.79
111.359245,78.254,7.23
111.359825,56.5441,7.53
111.36095,12.188119,8.96
111.36202,4.850795,7.94
111.365776,46.8103,7.99
111.36654,-7.7449527,8.41
111.36767,4.562117,8.53
111.37658,37.02434,9.68
111.379135,-77.186424,8.88
111.39059,-19.437742,6.9
111.397064,20.49514,6.92
111.3987,-63.06041,8.98
111.40173,44.058685,10.95
